level $1501$ complete, p/sec ratio: @2.6994677367732343@
level $2007$ complete, p/sec ratio: @1.6562851236527352@
level $2008$ complete, p/sec ratio: @1.8569626525923422@
level $2009$ complete, p/sec ratio: @1.6980328119235422@
level $2010$ complete, p/sec ratio: @1.862952038516546@
level $2011$ complete, p/sec ratio: @1.7012617317472898@
level $2012$ complete, p/sec ratio: @2.254926170343371@
level $2013$ complete, p/sec ratio: @2.5312215445645747@
level $2014$ complete, p/sec ratio: @1.6616712295705647@
level $2015$ complete, p/sec ratio: @3.056325666897663@
level $2016$ complete, p/sec ratio: @1.9460473654097765@
level $2017$ complete, p/sec ratio: @2.6261368146406916@
level $2018$ complete, p/sec ratio: @2.1027267263647573@
level $2019$ complete, p/sec ratio: @1.279957141192053@
level $2020$ complete, p/sec ratio: @2.66977745643111@
level $2021$ complete, p/sec ratio: @1.9093893611650485@
level $2022$ complete, p/sec ratio: @1.4177694038320574@
level $2023$ complete, p/sec ratio: @2.459351273727101@
level $2024$ complete, p/sec ratio: @1.4774956358690365@
level $2025$ complete, p/sec ratio: @1.4829698318640003@
level $2026$ complete, p/sec ratio: @2.0233648329875464@
level $2027$ complete, p/sec ratio: @2.371631425877489@
level $2028$ complete, p/sec ratio: @2.447792023465844@
level $2029$ complete, p/sec ratio: @2.3782663421710555@
level $2030$ complete, p/sec ratio: @2.1378840961271317@
level $2031$ complete, p/sec ratio: @2.405192761310037@
level $2032$ complete, p/sec ratio: @2.382408541304355@
level $2033$ complete, p/sec ratio: @1.8822302577007184@
level $2034$ complete, p/sec ratio: @2.113019240038239@
level $2035$ complete, p/sec ratio: @2.329875221953585@
level $2036$ complete, p/sec ratio: @2.175224376453832@
level $2037$ complete, p/sec ratio: @2.106632605110736@
level $2038$ complete, p/sec ratio: @2.0733357268881076@
level $2039$ complete, p/sec ratio: @1.5890490682936302@
level $2040$ complete, p/sec ratio: @1.858461101007557@
level $2041$ complete, p/sec ratio: @1.3452841918272838@
level $2042$ complete, p/sec ratio: @2.489256156924993@
level $2043$ complete, p/sec ratio: @1.3535070891741157@
level $2044$ complete, p/sec ratio: @2.3830443073192495@
level $2045$ complete, p/sec ratio: @1.498299929842867@
level $2046$ complete, p/sec ratio: @2.0381946242226365@
level $2047$ complete, p/sec ratio: @2.978269343314@
level $2048$ complete, p/sec ratio: @2.2304779662042553@
level $2049$ complete, p/sec ratio: @2.5438133055654886@
level $2050$ complete, p/sec ratio: @1.9513674732830202@
level $2051$ complete, p/sec ratio: @1.2777354804024863@
level $2052$ complete, p/sec ratio: @2.5257183875940097@
level $2053$ complete, p/sec ratio: @1.6717971299122736@
level $2054$ complete, p/sec ratio: @2.1213657229400065@
level $2055$ complete, p/sec ratio: @2.5492029122960123@
level $2056$ complete, p/sec ratio: @1.437205405966537@
level $2057$ complete, p/sec ratio: @2.3730102013060366@
level $2058$ complete, p/sec ratio: @2.1346240008683637@
level $2059$ complete, p/sec ratio: @1.7238574497603625@
level $2060$ complete, p/sec ratio: @2.679420116097128@
level $2061$ complete, p/sec ratio: @3.2058894868963796@
level $2062$ complete, p/sec ratio: @1.6830315270671965@
level $2063$ complete, p/sec ratio: @1.4493377733035808@
level $2064$ complete, p/sec ratio: @2.9691614380098015@
level $2065$ complete, p/sec ratio: @1.6494535821811216@
level $2066$ complete, p/sec ratio: @1.7560716280381938@
level $2067$ complete, p/sec ratio: @1.810919340677373@
level $2068$ complete, p/sec ratio: @2.6106320679992643@
level $2069$ complete, p/sec ratio: @2.4842742293304374@
level $2070$ complete, p/sec ratio: @1.6730507545959756@
level $2071$ complete, p/sec ratio: @1.75346925819927@
level $2072$ complete, p/sec ratio: @1.9860651241831662@
level $2073$ complete, p/sec ratio: @2.38770213364729@
level $2074$ complete, p/sec ratio: @2.2914645109667777@
level $2075$ complete, p/sec ratio: @1.546123993661697@
level $2076$ complete, p/sec ratio: @2.316923906238733@
level $2077$ complete, p/sec ratio: @1.9842824250564937@
level $2078$ complete, p/sec ratio: @2.236020125013773@
level $2079$ complete, p/sec ratio: @2.552324919405475@
level $2080$ complete, p/sec ratio: @1.995664749903378@
level $2081$ complete, p/sec ratio: @1.947051375637858@
level $2082$ complete, p/sec ratio: @1.2625834999093501@
level $2083$ complete, p/sec ratio: @2.786443018297524@
level $2084$ complete, p/sec ratio: @1.711137806288008@
level $2085$ complete, p/sec ratio: @1.505005106922432@
level $2086$ complete, p/sec ratio: @1.61583476926284@
level $2087$ complete, p/sec ratio: @1.540331172906185@
level $2088$ complete, p/sec ratio: @3.0136515263479913@
level $2089$ complete, p/sec ratio: @3.1275810467950445@
level $2090$ complete, p/sec ratio: @1.7792427861679128@
level $2091$ complete, p/sec ratio: @2.2688845033459133@
level $2092$ complete, p/sec ratio: @2.6618627895295806@
level $2093$ complete, p/sec ratio: @1.4461903620188363@
level $2094$ complete, p/sec ratio: @1.8249454453855336@
level $2095$ complete, p/sec ratio: @2.1750943302294417@
level $2096$ complete, p/sec ratio: @2.431053378053416@
level $2097$ complete, p/sec ratio: @1.693932306313782@
level $2098$ complete, p/sec ratio: @2.058500503540261@
level $2099$ complete, p/sec ratio: @2.4375097606383296@
level $2100$ complete, p/sec ratio: @2.8261122321140193@
level $2101$ complete, p/sec ratio: @1.93379823175349@
level $2102$ complete, p/sec ratio: @2.537674971382748@
level $2103$ complete, p/sec ratio: @1.416598438664519@
level $2104$ complete, p/sec ratio: @2.1413287334188142@
level $2105$ complete, p/sec ratio: @2.110283868755019@
level $2106$ complete, p/sec ratio: @2.259241943195487@
level $2107$ complete, p/sec ratio: @1.2754681851429572@
level $2108$ complete, p/sec ratio: @2.3144706869192424@
level $2109$ complete, p/sec ratio: @2.9058577368399368@
level $2110$ complete, p/sec ratio: @1.642182643700763@
level $2111$ complete, p/sec ratio: @1.4022559414860285@
level $2112$ complete, p/sec ratio: @2.4427136340567936@
level $2113$ complete, p/sec ratio: @2.348806745698272@
level $2114$ complete, p/sec ratio: @2.4729251879631833@
level $2115$ complete, p/sec ratio: @1.6310132449124717@
level $2116$ complete, p/sec ratio: @2.078582709172255@
level $2117$ complete, p/sec ratio: @2.7818094813800256@
level $2118$ complete, p/sec ratio: @1.6550089679645446@
level $2119$ complete, p/sec ratio: @2.056451916966039@
level $2120$ complete, p/sec ratio: @1.8993208918869342@
level $2121$ complete, p/sec ratio: @2.443470528876545@
level $2122$ complete, p/sec ratio: @1.8531094781705126@
level $2123$ complete, p/sec ratio: @1.7303198002168823@
level $2124$ complete, p/sec ratio: @2.226985524874286@
level $2125$ complete, p/sec ratio: @2.2101671046615117@
level $2126$ complete, p/sec ratio: @1.9560940407953524@
level $2127$ complete, p/sec ratio: @1.226891090057569@
level $2128$ complete, p/sec ratio: @2.1892661414747043@
level $2129$ complete, p/sec ratio: @2.418671123383414@
level $2130$ complete, p/sec ratio: @1.6033207250293442@
level $2131$ complete, p/sec ratio: @3.0167465064569474@
level $2132$ complete, p/sec ratio: @2.3208797659913007@
level $2133$ complete, p/sec ratio: @1.673932553229811@
level $2134$ complete, p/sec ratio: @1.5568306576276225@
level $2135$ complete, p/sec ratio: @1.3970184112282296@
level $2136$ complete, p/sec ratio: @1.4267513654493535@
level $2137$ complete, p/sec ratio: @1.9357280233757086@
level $2138$ complete, p/sec ratio: @1.7436851689120567@
level $2139$ complete, p/sec ratio: @1.3794471737068692@
level $2140$ complete, p/sec ratio: @2.1420679518483317@
level $2141$ complete, p/sec ratio: @2.983854264595708@
level $2142$ complete, p/sec ratio: @1.72563532655647@
level $2143$ complete, p/sec ratio: @1.7908843590569632@
level $2144$ complete, p/sec ratio: @2.313808384874522@
level $2145$ complete, p/sec ratio: @1.6629094227796581@
level $2146$ complete, p/sec ratio: @2.08692094460198@
level $2147$ complete, p/sec ratio: @2.0475233542022786@
level $2148$ complete, p/sec ratio: @2.934323886097707@
level $2149$ complete, p/sec ratio: @1.5533973324709103@
level $2150$ complete, p/sec ratio: @2.359005404777758@
level $2151$ complete, p/sec ratio: @1.8922282605650182@
level $2152$ complete, p/sec ratio: @2.6512541442714803@
level $2153$ complete, p/sec ratio: @2.121701730818577@
level $2154$ complete, p/sec ratio: @2.445067948156119@
level $2155$ complete, p/sec ratio: @1.9531106477593607@
level $2156$ complete, p/sec ratio: @2.099489281436479@
level $2157$ complete, p/sec ratio: @1.5597300828734988@
level $2158$ complete, p/sec ratio: @2.0912669755624838@
level $2159$ complete, p/sec ratio: @1.25114053564429@
level $2160$ complete, p/sec ratio: @2.144777473184828@
level $2161$ complete, p/sec ratio: @1.697177202171609@
level $2162$ complete, p/sec ratio: @1.8843886196987347@
level $2163$ complete, p/sec ratio: @1.757019053174891@
level $2164$ complete, p/sec ratio: @2.445233193070562@
level $2165$ complete, p/sec ratio: @1.99318786663038@
level $2166$ complete, p/sec ratio: @2.9838795206540936@
level $2167$ complete, p/sec ratio: @1.7907109527397125@
level $2168$ complete, p/sec ratio: @2.450953456484752@
level $2169$ complete, p/sec ratio: @2.902196722228072@
level $2170$ complete, p/sec ratio: @2.405063809275793@
level $2171$ complete, p/sec ratio: @1.6243851388797488@
level $2172$ complete, p/sec ratio: @2.241372875377874@
level $2173$ complete, p/sec ratio: @1.4249617544531268@
level $2174$ complete, p/sec ratio: @1.9794256336874443@
level $2175$ complete, p/sec ratio: @2.057711998737165@
level $2176$ complete, p/sec ratio: @1.9734139579651762@
level $2177$ complete, p/sec ratio: @2.353686649844466@
level $2178$ complete, p/sec ratio: @1.8644402837325527@
level $2179$ complete, p/sec ratio: @1.649671150113702@
level $2180$ complete, p/sec ratio: @2.221260512230273@
level $2181$ complete, p/sec ratio: @2.124033540918847@
level $2182$ complete, p/sec ratio: @2.967579866342922@
level $2183$ complete, p/sec ratio: @3.141453378290746@
level $2184$ complete, p/sec ratio: @1.82277322216338@
level $2185$ complete, p/sec ratio: @1.8330964432100696@
level $2186$ complete, p/sec ratio: @1.7900726230071704@
level $2187$ complete, p/sec ratio: @2.1987547415796995@
level $2188$ complete, p/sec ratio: @1.9239215326082582@
level $2189$ complete, p/sec ratio: @1.3541512510964957@
level $2190$ complete, p/sec ratio: @2.5570793494286708@
level $2191$ complete, p/sec ratio: @1.9687359959694062@
level $2192$ complete, p/sec ratio: @1.472428568143706@
level $2193$ complete, p/sec ratio: @2.147496030666636@
level $2194$ complete, p/sec ratio: @2.664774962637107@
level $2195$ complete, p/sec ratio: @2.072281879078574@
level $2196$ complete, p/sec ratio: @2.9338578547342626@
level $2197$ complete, p/sec ratio: @1.471669183916607@
level $2198$ complete, p/sec ratio: @1.7555027858505228@
level $2199$ complete, p/sec ratio: @2.5335908096930564@
level $2200$ complete, p/sec ratio: @2.9171222703599797@
level $2201$ complete, p/sec ratio: @1.5328001402257319@
level $2202$ complete, p/sec ratio: @2.316990713543692@
level $2203$ complete, p/sec ratio: @2.3056021345535873@
level $2204$ complete, p/sec ratio: @1.649878230538787@
level $2205$ complete, p/sec ratio: @2.0662564633571625@
level $2206$ complete, p/sec ratio: @1.9743149204164925@
level $2207$ complete, p/sec ratio: @2.195114662528199@
level $2208$ complete, p/sec ratio: @1.9683374286762774@
level $2209$ complete, p/sec ratio: @1.6812153448161649@
level $2210$ complete, p/sec ratio: @1.4618930059902882@
level $2211$ complete, p/sec ratio: @2.556092396854876@
level $2212$ complete, p/sec ratio: @1.9261030223798834@
level $2213$ complete, p/sec ratio: @2.2845807020823363@
level $2214$ complete, p/sec ratio: @1.5747479815455179@
level $2215$ complete, p/sec ratio: @2.2825196934633643@
level $2216$ complete, p/sec ratio: @2.4564676213569934@
level $2217$ complete, p/sec ratio: @2.1597636177043227@
level $2218$ complete, p/sec ratio: @2.701514604783045@
level $2219$ complete, p/sec ratio: @1.5285133007362035@
level $2220$ complete, p/sec ratio: @2.6410784356596007@
level $2221$ complete, p/sec ratio: @1.669918183655656@
level $2222$ complete, p/sec ratio: @1.829980273670218@
level $2223$ complete, p/sec ratio: @2.497846709162652@
level $2224$ complete, p/sec ratio: @2.561537816883675@
level $2225$ complete, p/sec ratio: @1.2749613623109275@
level $2226$ complete, p/sec ratio: @1.9993264767207222@
level $2227$ complete, p/sec ratio: @2.427874227364359@
level $2228$ complete, p/sec ratio: @3.0169418026453174@
level $2229$ complete, p/sec ratio: @1.9226645722800393@
level $2230$ complete, p/sec ratio: @1.6887512169817167@
level $2231$ complete, p/sec ratio: @2.767662059353698@
level $2232$ complete, p/sec ratio: @2.104123026740454@
level $2233$ complete, p/sec ratio: @2.1701224555456604@
level $2234$ complete, p/sec ratio: @3.0927758947547535@
level $2235$ complete, p/sec ratio: @1.715613602774495@
level $2236$ complete, p/sec ratio: @2.3216995966487293@
level $2237$ complete, p/sec ratio: @2.3129953741607197@
level $2238$ complete, p/sec ratio: @1.7000515274724601@
level $2239$ complete, p/sec ratio: @1.7244888642576428@
level $2240$ complete, p/sec ratio: @2.937625401022439@
level $2241$ complete, p/sec ratio: @1.1710985959826001@
level $2242$ complete, p/sec ratio: @2.1193917090041072@
level $2243$ complete, p/sec ratio: @1.692224389205336@
level $2244$ complete, p/sec ratio: @2.61825767941427@
level $2245$ complete, p/sec ratio: @1.2075286864442176@
level $2246$ complete, p/sec ratio: @1.8846673351985639@
level $2247$ complete, p/sec ratio: @1.3059908845703254@
level $2248$ complete, p/sec ratio: @2.51370436607634@
level $2249$ complete, p/sec ratio: @1.5099398483974862@
level $2250$ complete, p/sec ratio: @2.0162417121118197@
level $2251$ complete, p/sec ratio: @1.6740011816092024@
level $2252$ complete, p/sec ratio: @2.612896485956758@
level $2253$ complete, p/sec ratio: @1.723289289292014@
level $2254$ complete, p/sec ratio: @2.1755110857739117@
level $2255$ complete, p/sec ratio: @2.33151157595494@
level $2256$ complete, p/sec ratio: @2.4755447202078886@
level $2257$ complete, p/sec ratio: @1.6548343824287381@
level $2258$ complete, p/sec ratio: @2.0847899875937643@
level $2259$ complete, p/sec ratio: @2.4637113141475115@
level $2260$ complete, p/sec ratio: @2.3103557419187886@
level $2261$ complete, p/sec ratio: @3.219134089598044@
level $2262$ complete, p/sec ratio: @1.6087262163705653@
level $2263$ complete, p/sec ratio: @1.8827362002162171@
level $2264$ complete, p/sec ratio: @2.4826435906589843@
level $2265$ complete, p/sec ratio: @1.8940881772398255@
level $2266$ complete, p/sec ratio: @1.4597794479760688@
level $2267$ complete, p/sec ratio: @1.7371099772106413@
level $2268$ complete, p/sec ratio: @2.271804938774968@
level $2269$ complete, p/sec ratio: @2.6087014069750163@
level $2270$ complete, p/sec ratio: @2.0847257440211258@
level $2271$ complete, p/sec ratio: @1.2828514988497703@
level $2272$ complete, p/sec ratio: @1.9415678453388028@
level $2273$ complete, p/sec ratio: @2.1705182748342327@
level $2274$ complete, p/sec ratio: @2.4234176772777136@
level $2275$ complete, p/sec ratio: @2.208394626933756@
level $2276$ complete, p/sec ratio: @2.540133688870842@
level $2277$ complete, p/sec ratio: @2.6477643233671087@
level $2278$ complete, p/sec ratio: @1.773139514999752@
level $2279$ complete, p/sec ratio: @2.1689191609485996@
level $2280$ complete, p/sec ratio: @1.757672428298827@
level $2281$ complete, p/sec ratio: @2.478322497868571@
level $2282$ complete, p/sec ratio: @1.5343125830718134@
level $2283$ complete, p/sec ratio: @1.5783200641394497@
level $2284$ complete, p/sec ratio: @1.842181906093771@
level $2285$ complete, p/sec ratio: @2.2695226124461456@
level $2286$ complete, p/sec ratio: @1.7845082385349542@
level $2287$ complete, p/sec ratio: @2.477857452587974@
level $2288$ complete, p/sec ratio: @2.823633519834027@
level $2289$ complete, p/sec ratio: @1.4484260402123985@
level $2290$ complete, p/sec ratio: @2.9397233797954625@
level $2291$ complete, p/sec ratio: @2.1702519505417803@
level $2292$ complete, p/sec ratio: @2.484387225939056@
level $2293$ complete, p/sec ratio: @2.427862155105726@
level $2294$ complete, p/sec ratio: @2.1714694176450657@
level $2295$ complete, p/sec ratio: @1.5599333842375143@
level $2296$ complete, p/sec ratio: @2.625288732948155@
level $2297$ complete, p/sec ratio: @1.7909544192461628@
